,Algorithm,Instance,Number of States,Extracted Number of States,RunNumber,Time (s),LastTokenQuery,EquivalenceQuery,OT Prefixes,OT Suffixes,Tree Depth,Inner Nodes,LogProbError,WER,NDCG,OOPartition,OOTolerance,Alphabet Size
326,WLStarLearner,PDFA - 9a5c3cd067804f9dba6a8fe47ca6e0a2,101,101,3,7.938748379005119,27200,1,1617.0,17.0,,,0.0,0.0,1.0,0,0,16
327,WLStarLearner,PDFA - 9a5c3cd067804f9dba6a8fe47ca6e0a2,101,101,4,7.9383027099538594,27200,1,1617.0,17.0,,,0.0,0.0,1.0,0,0,16
328,WLStarLearner,PDFA - 9a5c3cd067804f9dba6a8fe47ca6e0a2,101,101,5,7.920115443994291,27200,1,1617.0,17.0,,,0.0,0.0,1.0,0,0,16
329,WLStarLearner,PDFA - 9a5c3cd067804f9dba6a8fe47ca6e0a2,101,101,6,7.9244519990170375,27200,1,1617.0,17.0,,,0.0,0.0,1.0,0,0,16
330,WLStarLearner,PDFA - 9a5c3cd067804f9dba6a8fe47ca6e0a2,101,101,7,8.09215836506337,27200,1,1617.0,17.0,,,0.0,0.0,1.0,0,0,16
331,WLStarLearner,PDFA - 9a5c3cd067804f9dba6a8fe47ca6e0a2,101,101,8,7.9465047949925065,27200,1,1617.0,17.0,,,0.0,0.0,1.0,0,0,16
332,WLStarLearner,PDFA - 9a5c3cd067804f9dba6a8fe47ca6e0a2,101,101,9,7.897555447998457,27200,1,1617.0,17.0,,,0.0,0.0,1.0,0,0,16
333,WLStarLearner,PDFA - 1be9639aae87434abff6b915462f82a7,101,101,1,7.076289672986604,27200,1,1617.0,17.0,,,0.0,0.0,1.0,0,0,16
334,WLStarLearner,PDFA - 1be9639aae87434abff6b915462f82a7,101,101,2,7.03962707798928,27200,1,1617.0,17.0,,,0.0,0.0,1.0,0,0,16
335,WLStarLearner,PDFA - 1be9639aae87434abff6b915462f82a7,101,101,3,7.068389870924875,27200,1,1617.0,17.0,,,0.0,0.0,1.0,0,0,16
336,WLStarLearner,PDFA - 1be9639aae87434abff6b915462f82a7,101,101,4,7.219195834011771,27200,1,1617.0,17.0,,,0.0,0.0,1.0,0,0,16
337,WLStarLearner,PDFA - 1be9639aae87434abff6b915462f82a7,101,101,5,7.025410044007003,27200,1,1617.0,17.0,,,0.0,0.0,1.0,0,0,16
338,WLStarLearner,PDFA - 1be9639aae87434abff6b915462f82a7,101,101,6,7.052735255099833,27200,1,1617.0,17.0,,,0.0,0.0,1.0,0,0,16
339,WLStarLearner,PDFA - 1be9639aae87434abff6b915462f82a7,101,101,7,7.0401803069980815,27200,1,1617.0,17.0,,,0.0,0.0,1.0,0,0,16
340,WLStarLearner,PDFA - 1be9639aae87434abff6b915462f82a7,101,101,8,7.394177374895662,27200,1,1617.0,17.0,,,0.0,0.0,1.0,0,0,16
341,WLStarLearner,PDFA - 1be9639aae87434abff6b915462f82a7,101,101,9,7.043825897038914,27200,1,1617.0,17.0,,,0.0,0.0,1.0,0,0,16
342,WLStarLearner,PDFA - 5e8cca3c0d134892949bb2b5b140f62d,101,101,1,7.113079044036567,27200,1,1617.0,17.0,,,0.0,0.0,1.0,0,0,16
343,WLStarLearner,PDFA - 5e8cca3c0d134892949bb2b5b140f62d,101,101,2,7.220903495908715,27200,1,1617.0,17.0,,,0.0,0.0,1.0,0,0,16
344,WLStarLearner,PDFA - 5e8cca3c0d134892949bb2b5b140f62d,101,101,3,7.1507419280242175,27200,1,1617.0,17.0,,,0.0,0.0,1.0,0,0,16
345,WLStarLearner,PDFA - 5e8cca3c0d134892949bb2b5b140f62d,101,101,4,7.155621613957919,27200,1,1617.0,17.0,,,0.0,0.0,1.0,0,0,16
346,WLStarLearner,PDFA - 5e8cca3c0d134892949bb2b5b140f62d,101,101,5,7.196123630972579,27200,1,1617.0,17.0,,,0.0,0.0,1.0,0,0,16
347,WLStarLearner,PDFA - 5e8cca3c0d134892949bb2b5b140f62d,101,101,6,7.193930374109186,27200,1,1617.0,17.0,,,0.0,0.0,1.0,0,0,16
348,WLStarLearner,PDFA - 5e8cca3c0d134892949bb2b5b140f62d,101,101,7,7.294336416060105,27200,1,1617.0,17.0,,,0.0,0.0,1.0,0,0,16
349,WLStarLearner,PDFA - 5e8cca3c0d134892949bb2b5b140f62d,101,101,8,7.182138254982419,27200,1,1617.0,17.0,,,0.0,0.0,1.0,0,0,16
350,WLStarLearner,PDFA - 5e8cca3c0d134892949bb2b5b140f62d,101,101,9,7.153440447989851,27200,1,1617.0,17.0,,,0.0,0.0,1.0,0,0,16
351,WLStarLearner,PDFA - 584811ac91fe4c00b578bad19f3816d3,101,101,1,7.924450822989456,27200,1,1617.0,17.0,,,0.0,0.0,1.0,0,0,16
352,WLStarLearner,PDFA - 584811ac91fe4c00b578bad19f3816d3,101,101,2,7.935430909041315,27200,1,1617.0,17.0,,,0.0,0.0,1.0,0,0,16
353,WLStarLearner,PDFA - 584811ac91fe4c00b578bad19f3816d3,101,101,3,7.90291706903372,27200,1,1617.0,17.0,,,0.0,0.0,1.0,0,0,16
354,WLStarLearner,PDFA - 584811ac91fe4c00b578bad19f3816d3,101,101,4,7.909485317999497,27200,1,1617.0,17.0,,,0.0,0.0,1.0,0,0,16
355,WLStarLearner,PDFA - 584811ac91fe4c00b578bad19f3816d3,101,101,5,8.048946380033158,27200,1,1617.0,17.0,,,0.0,0.0,1.0,0,0,16
356,WLStarLearner,PDFA - 584811ac91fe4c00b578bad19f3816d3,101,101,6,7.8716619740007445,27200,1,1617.0,17.0,,,0.0,0.0,1.0,0,0,16
357,WLStarLearner,PDFA - 584811ac91fe4c00b578bad19f3816d3,101,101,7,7.9344172809505835,27200,1,1617.0,17.0,,,0.0,0.0,1.0,0,0,16
358,WLStarLearner,PDFA - 584811ac91fe4c00b578bad19f3816d3,101,101,8,7.915810200967826,27200,1,1617.0,17.0,,,0.0,0.0,1.0,0,0,16
359,WLStarLearner,PDFA - 584811ac91fe4c00b578bad19f3816d3,101,101,9,7.861248628003523,27200,1,1617.0,17.0,,,0.0,0.0,1.0,0,0,16
360,WLStarLearner,PDFA - 88b883c0efc1400081f0b59dc1d1e289,101,101,1,16.80694411508739,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
361,WLStarLearner,PDFA - 88b883c0efc1400081f0b59dc1d1e289,101,101,2,16.798430065973662,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
362,WLStarLearner,PDFA - 88b883c0efc1400081f0b59dc1d1e289,101,101,3,16.960872271913104,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
363,WLStarLearner,PDFA - 88b883c0efc1400081f0b59dc1d1e289,101,101,4,16.77759268693626,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
364,WLStarLearner,PDFA - 88b883c0efc1400081f0b59dc1d1e289,101,101,5,16.739160842029378,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
365,WLStarLearner,PDFA - 88b883c0efc1400081f0b59dc1d1e289,101,101,6,16.910157406004146,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
366,WLStarLearner,PDFA - 88b883c0efc1400081f0b59dc1d1e289,101,101,7,16.841505969990976,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
367,WLStarLearner,PDFA - 88b883c0efc1400081f0b59dc1d1e289,101,101,8,17.02001461200416,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
368,WLStarLearner,PDFA - 88b883c0efc1400081f0b59dc1d1e289,101,101,9,16.74957559397444,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
369,WLStarLearner,PDFA - 824a775015984d5fb7d034cdfe76c325,101,101,1,16.06753309594933,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
370,WLStarLearner,PDFA - 824a775015984d5fb7d034cdfe76c325,101,101,2,16.09073109808378,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
371,WLStarLearner,PDFA - 824a775015984d5fb7d034cdfe76c325,101,101,3,16.348562601022422,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
372,WLStarLearner,PDFA - 824a775015984d5fb7d034cdfe76c325,101,101,4,16.031560942996293,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
373,WLStarLearner,PDFA - 824a775015984d5fb7d034cdfe76c325,101,101,5,16.03938976000063,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
374,WLStarLearner,PDFA - 824a775015984d5fb7d034cdfe76c325,101,101,6,16.36665868293494,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
375,WLStarLearner,PDFA - 824a775015984d5fb7d034cdfe76c325,101,101,7,16.219581532059237,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
376,WLStarLearner,PDFA - 824a775015984d5fb7d034cdfe76c325,101,101,8,16.068823464913294,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
377,WLStarLearner,PDFA - 824a775015984d5fb7d034cdfe76c325,101,101,9,16.040117923985235,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
378,WLStarLearner,PDFA - 3b618c57c54a42318c39d04972e7830e,101,101,1,16.305608237045817,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
379,WLStarLearner,PDFA - 3b618c57c54a42318c39d04972e7830e,101,101,2,16.403610609006137,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
380,WLStarLearner,PDFA - 3b618c57c54a42318c39d04972e7830e,101,101,3,16.336484521976672,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
381,WLStarLearner,PDFA - 3b618c57c54a42318c39d04972e7830e,101,101,4,16.556645684991963,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
382,WLStarLearner,PDFA - 3b618c57c54a42318c39d04972e7830e,101,101,5,16.90541308396496,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
383,WLStarLearner,PDFA - 3b618c57c54a42318c39d04972e7830e,101,101,6,16.44353846705053,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
384,WLStarLearner,PDFA - 3b618c57c54a42318c39d04972e7830e,101,101,7,16.626039011985995,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
385,WLStarLearner,PDFA - 3b618c57c54a42318c39d04972e7830e,101,101,8,16.449015609105118,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
386,WLStarLearner,PDFA - 3b618c57c54a42318c39d04972e7830e,101,101,9,16.358116294955835,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
387,WLStarLearner,PDFA - e5dd5bf849144ef8b5b89cdcfdf4aa2b,101,101,1,15.000289877993055,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
388,WLStarLearner,PDFA - e5dd5bf849144ef8b5b89cdcfdf4aa2b,101,101,2,14.80156737496145,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
389,WLStarLearner,PDFA - e5dd5bf849144ef8b5b89cdcfdf4aa2b,101,101,3,14.829366759979166,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
390,WLStarLearner,PDFA - e5dd5bf849144ef8b5b89cdcfdf4aa2b,101,101,4,14.880156575003639,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
391,WLStarLearner,PDFA - e5dd5bf849144ef8b5b89cdcfdf4aa2b,101,101,5,14.937996934051625,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
392,WLStarLearner,PDFA - e5dd5bf849144ef8b5b89cdcfdf4aa2b,101,101,6,14.777388285961933,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
393,WLStarLearner,PDFA - e5dd5bf849144ef8b5b89cdcfdf4aa2b,101,101,7,15.158464286942035,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
394,WLStarLearner,PDFA - e5dd5bf849144ef8b5b89cdcfdf4aa2b,101,101,8,14.928100444958545,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
395,WLStarLearner,PDFA - e5dd5bf849144ef8b5b89cdcfdf4aa2b,101,101,9,14.685569623019546,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
396,WLStarLearner,PDFA - dc0ea1281a1241ee8b8f50b4dc3780c3,101,101,1,15.019495833897963,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
397,WLStarLearner,PDFA - dc0ea1281a1241ee8b8f50b4dc3780c3,101,101,2,14.801901319995522,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
398,WLStarLearner,PDFA - dc0ea1281a1241ee8b8f50b4dc3780c3,101,101,3,14.780578444013372,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
399,WLStarLearner,PDFA - dc0ea1281a1241ee8b8f50b4dc3780c3,101,101,4,14.707250730949454,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
400,WLStarLearner,PDFA - dc0ea1281a1241ee8b8f50b4dc3780c3,101,101,5,15.048867878969759,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
401,WLStarLearner,PDFA - dc0ea1281a1241ee8b8f50b4dc3780c3,101,101,6,14.834180389996618,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
402,WLStarLearner,PDFA - dc0ea1281a1241ee8b8f50b4dc3780c3,101,101,7,14.84138144296594,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
403,WLStarLearner,PDFA - dc0ea1281a1241ee8b8f50b4dc3780c3,101,101,8,14.810252891969867,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
404,WLStarLearner,PDFA - dc0ea1281a1241ee8b8f50b4dc3780c3,101,101,9,15.046933935955167,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
405,WLStarLearner,PDFA - b6271e608f244597a8025fc2c34cedfb,101,101,1,15.637923112954013,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
406,WLStarLearner,PDFA - b6271e608f244597a8025fc2c34cedfb,101,101,2,15.870239908923395,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
407,WLStarLearner,PDFA - b6271e608f244597a8025fc2c34cedfb,101,101,3,15.583949315012433,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
408,WLStarLearner,PDFA - b6271e608f244597a8025fc2c34cedfb,101,101,4,15.524368348997086,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
409,WLStarLearner,PDFA - b6271e608f244597a8025fc2c34cedfb,101,101,5,15.820821291068569,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
410,WLStarLearner,PDFA - b6271e608f244597a8025fc2c34cedfb,101,101,6,15.586606990895234,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
411,WLStarLearner,PDFA - b6271e608f244597a8025fc2c34cedfb,101,101,7,15.705889614997432,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
412,WLStarLearner,PDFA - b6271e608f244597a8025fc2c34cedfb,101,101,8,15.607528564985842,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
413,WLStarLearner,PDFA - b6271e608f244597a8025fc2c34cedfb,101,101,9,15.846681153052486,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
414,WLStarLearner,PDFA - 7e90714294e148469f1a92cdf43e65fc,101,101,1,15.733860714011826,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
415,WLStarLearner,PDFA - 7e90714294e148469f1a92cdf43e65fc,101,101,2,15.498250358970836,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
416,WLStarLearner,PDFA - 7e90714294e148469f1a92cdf43e65fc,101,101,3,15.790237090084702,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
417,WLStarLearner,PDFA - 7e90714294e148469f1a92cdf43e65fc,101,101,4,15.718045537010767,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
418,WLStarLearner,PDFA - 7e90714294e148469f1a92cdf43e65fc,101,101,5,15.51354320999235,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
419,WLStarLearner,PDFA - 7e90714294e148469f1a92cdf43e65fc,101,101,6,15.722879806999117,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
420,WLStarLearner,PDFA - 7e90714294e148469f1a92cdf43e65fc,101,101,7,15.489667446003295,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
421,WLStarLearner,PDFA - 7e90714294e148469f1a92cdf43e65fc,101,101,8,15.480003766017035,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
422,WLStarLearner,PDFA - 7e90714294e148469f1a92cdf43e65fc,101,101,9,15.69959260802716,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
423,WLStarLearner,PDFA - a5bbb086e8f742cc9d76d82317793332,101,101,1,15.080983616993763,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
424,WLStarLearner,PDFA - a5bbb086e8f742cc9d76d82317793332,101,101,2,14.804479452897795,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
425,WLStarLearner,PDFA - a5bbb086e8f742cc9d76d82317793332,101,101,3,15.182588849915192,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
426,WLStarLearner,PDFA - a5bbb086e8f742cc9d76d82317793332,101,101,4,14.95027288608253,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
427,WLStarLearner,PDFA - a5bbb086e8f742cc9d76d82317793332,101,101,5,14.993855981971137,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
428,WLStarLearner,PDFA - a5bbb086e8f742cc9d76d82317793332,101,101,6,15.212697884067893,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
429,WLStarLearner,PDFA - a5bbb086e8f742cc9d76d82317793332,101,101,7,15.080549261067063,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
430,WLStarLearner,PDFA - a5bbb086e8f742cc9d76d82317793332,101,101,8,14.933798353071325,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
431,WLStarLearner,PDFA - a5bbb086e8f742cc9d76d82317793332,101,101,9,14.93002875498496,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
432,WLStarLearner,PDFA - 1bf72ddded40483b98974d495c28e31a,101,101,1,16.23860203498043,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
433,WLStarLearner,PDFA - 1bf72ddded40483b98974d495c28e31a,101,101,2,16.357835954986513,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
434,WLStarLearner,PDFA - 1bf72ddded40483b98974d495c28e31a,101,101,3,16.94301946798805,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
435,WLStarLearner,PDFA - 1bf72ddded40483b98974d495c28e31a,101,101,4,16.57980582001619,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
436,WLStarLearner,PDFA - 1bf72ddded40483b98974d495c28e31a,101,101,5,16.344929283019155,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
437,WLStarLearner,PDFA - 1bf72ddded40483b98974d495c28e31a,101,101,6,16.341672754031606,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
438,WLStarLearner,PDFA - 1bf72ddded40483b98974d495c28e31a,101,101,7,16.491503972909413,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
439,WLStarLearner,PDFA - 1bf72ddded40483b98974d495c28e31a,101,101,8,16.304367030970752,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
440,WLStarLearner,PDFA - 1bf72ddded40483b98974d495c28e31a,101,101,9,16.284668211010285,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
441,WLStarLearner,PDFA - fc6a0ecac00d474ba9e3b3461005860f,101,101,1,15.804696295992471,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
442,WLStarLearner,PDFA - fc6a0ecac00d474ba9e3b3461005860f,101,101,2,15.854201874928549,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
443,WLStarLearner,PDFA - fc6a0ecac00d474ba9e3b3461005860f,101,101,3,15.884535219985992,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
444,WLStarLearner,PDFA - fc6a0ecac00d474ba9e3b3461005860f,101,101,4,16.79186053702142,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
445,WLStarLearner,PDFA - fc6a0ecac00d474ba9e3b3461005860f,101,101,5,15.977305009961128,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
446,WLStarLearner,PDFA - fc6a0ecac00d474ba9e3b3461005860f,101,101,6,16.002862773952074,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
447,WLStarLearner,PDFA - fc6a0ecac00d474ba9e3b3461005860f,101,101,7,16.17671843804419,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
448,WLStarLearner,PDFA - fc6a0ecac00d474ba9e3b3461005860f,101,101,8,15.900826556026004,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
449,WLStarLearner,PDFA - fc6a0ecac00d474ba9e3b3461005860f,101,101,9,15.993281139060855,105600,1,3233.0,33.0,,,0.0,0.0,1.0,0,0,32
450,QuantNaryTreeLearner,PDFA - 06c7ec8b1cca424e8fdf2843ce94d08c,99,99,1,0.252438417985104,603,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
451,QuantNaryTreeLearner,PDFA - 06c7ec8b1cca424e8fdf2843ce94d08c,99,99,2,0.26246583194006234,603,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
452,QuantNaryTreeLearner,PDFA - 06c7ec8b1cca424e8fdf2843ce94d08c,99,99,3,0.2707306060474366,603,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
453,QuantNaryTreeLearner,PDFA - 06c7ec8b1cca424e8fdf2843ce94d08c,99,99,4,0.27464451908599585,603,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
454,QuantNaryTreeLearner,PDFA - 06c7ec8b1cca424e8fdf2843ce94d08c,99,99,5,0.28133855189662427,603,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
455,QuantNaryTreeLearner,PDFA - 06c7ec8b1cca424e8fdf2843ce94d08c,99,99,6,0.5050903810188174,603,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
456,QuantNaryTreeLearner,PDFA - 06c7ec8b1cca424e8fdf2843ce94d08c,99,99,7,0.2712439480237663,603,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
457,QuantNaryTreeLearner,PDFA - 06c7ec8b1cca424e8fdf2843ce94d08c,99,99,8,0.287566534942016,603,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
458,QuantNaryTreeLearner,PDFA - 06c7ec8b1cca424e8fdf2843ce94d08c,99,99,9,0.28159622906241566,603,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
459,QuantNaryTreeLearner,PDFA - e74c3249487c4445bd587ea4870813e5,97,97,1,0.2532093779882416,591,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
460,QuantNaryTreeLearner,PDFA - e74c3249487c4445bd587ea4870813e5,97,97,2,0.2599436859600246,591,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
461,QuantNaryTreeLearner,PDFA - e74c3249487c4445bd587ea4870813e5,97,97,3,0.24485133308917284,591,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
462,QuantNaryTreeLearner,PDFA - e74c3249487c4445bd587ea4870813e5,97,97,4,0.23862252908293158,591,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
463,QuantNaryTreeLearner,PDFA - e74c3249487c4445bd587ea4870813e5,97,97,5,0.24475458799861372,591,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
464,QuantNaryTreeLearner,PDFA - e74c3249487c4445bd587ea4870813e5,97,97,6,0.2496257770108059,591,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
465,QuantNaryTreeLearner,PDFA - e74c3249487c4445bd587ea4870813e5,97,97,7,0.2519047490786761,591,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
466,QuantNaryTreeLearner,PDFA - e74c3249487c4445bd587ea4870813e5,97,97,8,0.2516065430827439,591,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
467,QuantNaryTreeLearner,PDFA - e74c3249487c4445bd587ea4870813e5,97,97,9,0.25878666108474135,591,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
468,QuantNaryTreeLearner,PDFA - b01f1027d7fe48a097ba750b1a4d27ce,103,103,1,0.29385492904111743,627,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
469,QuantNaryTreeLearner,PDFA - b01f1027d7fe48a097ba750b1a4d27ce,103,103,2,0.29448576201684773,627,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
470,QuantNaryTreeLearner,PDFA - b01f1027d7fe48a097ba750b1a4d27ce,103,103,3,0.5086243939585984,627,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
471,QuantNaryTreeLearner,PDFA - b01f1027d7fe48a097ba750b1a4d27ce,103,103,4,0.3211176219629124,627,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
472,QuantNaryTreeLearner,PDFA - b01f1027d7fe48a097ba750b1a4d27ce,103,103,5,0.2907567860092968,627,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
473,QuantNaryTreeLearner,PDFA - b01f1027d7fe48a097ba750b1a4d27ce,103,103,6,0.2792246249737218,627,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
474,QuantNaryTreeLearner,PDFA - b01f1027d7fe48a097ba750b1a4d27ce,103,103,7,0.2728863839292899,627,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
475,QuantNaryTreeLearner,PDFA - b01f1027d7fe48a097ba750b1a4d27ce,103,103,8,0.2832064429530874,627,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
476,QuantNaryTreeLearner,PDFA - b01f1027d7fe48a097ba750b1a4d27ce,103,103,9,0.2899571779416874,627,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
477,QuantNaryTreeLearner,PDFA - 061dffc901714893af8aa8342cd5b86f,95,95,1,0.24167389201465994,579,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
478,QuantNaryTreeLearner,PDFA - 061dffc901714893af8aa8342cd5b86f,95,95,2,0.24249305098783225,579,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
479,QuantNaryTreeLearner,PDFA - 061dffc901714893af8aa8342cd5b86f,95,95,3,0.2350723419804126,579,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
480,QuantNaryTreeLearner,PDFA - 061dffc901714893af8aa8342cd5b86f,95,95,4,0.2361959160771221,579,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
481,QuantNaryTreeLearner,PDFA - 061dffc901714893af8aa8342cd5b86f,95,95,5,0.2563481809338555,579,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
482,QuantNaryTreeLearner,PDFA - 061dffc901714893af8aa8342cd5b86f,95,95,6,0.2551540300482884,579,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
483,QuantNaryTreeLearner,PDFA - 061dffc901714893af8aa8342cd5b86f,95,95,7,0.24241130996961147,579,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
484,QuantNaryTreeLearner,PDFA - 061dffc901714893af8aa8342cd5b86f,95,95,8,0.25321985606569797,579,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
