,Algorithm,Instance,Number of States,Extracted Number of States,RunNumber,Time (s),LastTokenQuery,EquivalenceQuery,OT Prefixes,OT Suffixes,Tree Depth,Inner Nodes,LogProbError,WER,NDCG,OOPartition,OOTolerance,Partitions,Tolerance
304,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,8,106.24986553500639,1716,1,575.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
305,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,9,105.35737023199908,1716,1,575.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
306,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,1,106.74867460801033,1716,1,575.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
307,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,2,106.20404103497276,1716,1,575.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
308,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,3,106.8494687450002,1716,1,575.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
309,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,4,105.61477080197074,1716,1,575.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
310,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,5,105.82187195698498,1716,1,575.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
311,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,6,104.80269507702906,1716,1,575.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
312,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,7,104.51186667702859,1716,1,575.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
313,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,8,105.54657979501644,1716,1,575.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
314,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,9,107.0609443380381,1716,1,575.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
315,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,1,105.01486328302417,1716,1,575.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
316,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,2,107.19456576701486,1716,1,575.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
317,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,3,105.13854926696513,1716,1,575.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
318,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,4,105.77487989299698,1716,1,575.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
319,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,5,106.51373985299142,1716,1,575.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
320,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,6,107.26743361802073,1716,1,575.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
321,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,7,104.85941087198444,1716,1,575.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
322,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,8,107.71693603898166,1716,1,575.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
323,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,9,105.21600225701695,1716,1,575.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
324,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,1,55.369814355974086,6844,8,623.0,11.0,,,0.0,0.0,1.0,0,0,10,0.1
325,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,2,54.95331430603983,6844,8,623.0,11.0,,,0.0,0.0,1.0,0,0,10,0.1
326,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,3,54.29644436604576,6844,8,623.0,11.0,,,0.0,0.0,1.0,0,0,10,0.1
327,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,4,54.21810173499398,6844,8,623.0,11.0,,,0.0,0.0,1.0,0,0,10,0.1
328,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,5,54.57601149799302,6844,8,623.0,11.0,,,0.0,0.0,1.0,0,0,10,0.1
329,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,6,54.15591747203143,6844,8,623.0,11.0,,,0.0,0.0,1.0,0,0,10,0.1
330,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,7,53.934348455048166,6844,8,623.0,11.0,,,0.0,0.0,1.0,0,0,10,0.1
331,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,8,54.45236294803908,6844,8,623.0,11.0,,,0.0,0.0,1.0,0,0,10,0.1
332,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,9,53.95384896203177,6844,8,623.0,11.0,,,0.0,0.0,1.0,0,0,10,0.1
333,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,1,130.27044172305614,3705,4,619.0,6.0,,,0.0,0.0,1.0,0,0,100,0.01
334,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,2,131.70598930696724,3705,4,619.0,6.0,,,0.0,0.0,1.0,0,0,100,0.01
335,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,3,130.71859119297005,3705,4,619.0,6.0,,,0.0,0.0,1.0,0,0,100,0.01
336,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,4,132.209906899021,3705,4,619.0,6.0,,,0.0,0.0,1.0,0,0,100,0.01
337,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,5,130.3994818890351,3705,4,619.0,6.0,,,0.0,0.0,1.0,0,0,100,0.01
338,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,6,130.4930948750116,3705,4,619.0,6.0,,,0.0,0.0,1.0,0,0,100,0.01
339,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,7,130.13247891899664,3705,4,619.0,6.0,,,0.0,0.0,1.0,0,0,100,0.01
340,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,8,131.40437212097459,3705,4,619.0,6.0,,,0.0,0.0,1.0,0,0,100,0.01
341,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,9,131.3173050750047,3705,4,619.0,6.0,,,0.0,0.0,1.0,0,0,100,0.01
342,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,1,158.53936587297358,2443,2,613.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
343,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,2,156.77779382403241,2443,2,613.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
344,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,3,155.09510951698758,2443,2,613.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
345,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,4,156.63383015803993,2443,2,613.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
346,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,5,159.18442245101323,2443,2,613.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
347,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,6,160.0169376039994,2443,2,613.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
348,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,7,157.39741930703167,2443,2,613.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
349,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,8,155.4354048279929,2443,2,613.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
350,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,9,156.97866327798693,2443,2,613.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
351,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,1,145.0560325930128,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
352,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,2,142.75528485601535,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
353,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,3,143.7220803410164,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
354,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,4,143.4861482490087,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
355,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,5,144.02039822004735,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
356,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,6,141.98458710196428,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
357,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,7,141.58539419597946,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
358,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,8,143.93275687500136,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
359,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,9,142.09408164198976,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
360,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,1,143.20401898701675,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
361,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,2,143.83669964101864,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
362,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,3,142.8223383789882,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
363,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,4,143.51077239704318,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
364,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,5,144.41158342798008,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
365,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,6,143.23630429396871,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
366,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,7,144.93869725300465,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
367,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,8,144.97037062002346,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
368,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,9,144.21750483399956,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
369,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,1,141.41847639996558,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
370,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,2,146.0596684050397,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
371,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,3,146.24012612499064,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
372,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,4,142.71261146402685,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
373,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,5,145.02833718195325,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
374,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,6,145.65535892895423,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
375,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,7,143.16813361097593,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
376,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,8,146.0389099350432,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
377,WLStarLearner,PDFA - e1b08558c8504b72a2811fec7765a401,299,299,9,143.79912073595915,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
378,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,1,71.50727378000738,7035,9,587.0,12.0,,,0.0,0.0,1.0,0,0,10,0.1
379,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,2,73.47812361700926,7035,9,587.0,12.0,,,0.0,0.0,1.0,0,0,10,0.1
380,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,3,73.41929518501274,7035,9,587.0,12.0,,,0.0,0.0,1.0,0,0,10,0.1
381,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,4,72.35851245903177,7035,9,587.0,12.0,,,0.0,0.0,1.0,0,0,10,0.1
382,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,5,72.81282943999395,7035,9,587.0,12.0,,,0.0,0.0,1.0,0,0,10,0.1
383,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,6,72.65675356402062,7035,9,587.0,12.0,,,0.0,0.0,1.0,0,0,10,0.1
384,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,7,72.40894202899653,7035,9,587.0,12.0,,,0.0,0.0,1.0,0,0,10,0.1
385,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,8,72.16076395503478,7035,9,587.0,12.0,,,0.0,0.0,1.0,0,0,10,0.1
386,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,9,72.3002557560103,7035,9,587.0,12.0,,,0.0,0.0,1.0,0,0,10,0.1
387,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,1,119.42316921701422,3537,4,591.0,6.0,,,0.0,0.0,1.0,0,0,100,0.01
388,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,2,120.22679031000007,3537,4,591.0,6.0,,,0.0,0.0,1.0,0,0,100,0.01
389,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,3,120.69190211396199,3537,4,591.0,6.0,,,0.0,0.0,1.0,0,0,100,0.01
390,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,4,118.93106804299168,3537,4,591.0,6.0,,,0.0,0.0,1.0,0,0,100,0.01
391,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,5,119.45659330999479,3537,4,591.0,6.0,,,0.0,0.0,1.0,0,0,100,0.01
392,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,6,121.93235138698947,3537,4,591.0,6.0,,,0.0,0.0,1.0,0,0,100,0.01
393,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,7,122.6733649430098,3537,4,591.0,6.0,,,0.0,0.0,1.0,0,0,100,0.01
394,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,8,121.28357135195984,3537,4,591.0,6.0,,,0.0,0.0,1.0,0,0,100,0.01
395,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,9,122.85203389299568,3537,4,591.0,6.0,,,0.0,0.0,1.0,0,0,100,0.01
396,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,1,117.13506837899331,2966,3,595.0,5.0,,,0.0,0.0,1.0,0,0,500,0.002
397,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,2,117.72251772601157,2966,3,595.0,5.0,,,0.0,0.0,1.0,0,0,500,0.002
398,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,3,117.3103491590009,2966,3,595.0,5.0,,,0.0,0.0,1.0,0,0,500,0.002
399,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,4,119.37696167698596,2966,3,595.0,5.0,,,0.0,0.0,1.0,0,0,500,0.002
400,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,5,115.54269843600923,2966,3,595.0,5.0,,,0.0,0.0,1.0,0,0,500,0.002
401,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,6,118.78600923600607,2966,3,595.0,5.0,,,0.0,0.0,1.0,0,0,500,0.002
402,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,7,117.9189940780052,2966,3,595.0,5.0,,,0.0,0.0,1.0,0,0,500,0.002
403,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,8,117.91812859900529,2966,3,595.0,5.0,,,0.0,0.0,1.0,0,0,500,0.002
404,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,9,117.60486065101577,2966,3,595.0,5.0,,,0.0,0.0,1.0,0,0,500,0.002
405,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,1,97.37898758798838,1710,1,573.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
406,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,2,97.72836384602124,1710,1,573.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
407,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,3,97.52015061001293,1710,1,573.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
408,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,4,97.77365629101405,1710,1,573.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
409,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,5,98.48444065998774,1710,1,573.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
410,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,6,98.30508432700299,1710,1,573.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
411,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,7,96.50684275495587,1710,1,573.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
412,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,8,97.99045211804332,1710,1,573.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
413,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,9,95.77525482798228,1710,1,573.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
414,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,1,97.59118966403184,1710,1,573.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
415,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,2,96.05994423100492,1710,1,573.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
416,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,3,97.7692587209749,1710,1,573.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
417,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,4,97.91008328599855,1710,1,573.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
418,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,5,96.53457319299923,1710,1,573.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
419,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,6,99.7506263719988,1710,1,573.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
420,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,7,96.47978185501415,1710,1,573.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
421,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,8,97.58969750499818,1710,1,573.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
422,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,9,97.30515045300126,1710,1,573.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
423,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,1,95.98205650999444,1710,1,573.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
424,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,2,98.11868987098569,1710,1,573.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
425,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,3,95.92860228201607,1710,1,573.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
426,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,4,96.73627409798792,1710,1,573.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
427,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,5,97.04626489896327,1710,1,573.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
428,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,6,97.34466220502509,1710,1,573.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
429,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,7,98.00867441104492,1710,1,573.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
430,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,8,96.19623314996716,1710,1,573.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
431,WLStarLearner,PDFA - cbf92c28f4cf4bfc8e200da7e7d8e440,286,286,9,97.26866558101028,1710,1,573.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
432,WLStarLearner,PDFA - 5583b91b9526422d8ef609ccde2d8cda,299,299,1,52.028126859047916,7882,8,607.0,13.0,,,0.0,0.0,1.0,0,0,10,0.1
433,WLStarLearner,PDFA - 5583b91b9526422d8ef609ccde2d8cda,299,299,2,51.33777489699423,7882,8,607.0,13.0,,,0.0,0.0,1.0,0,0,10,0.1
434,WLStarLearner,PDFA - 5583b91b9526422d8ef609ccde2d8cda,299,299,3,51.38086297502741,7882,8,607.0,13.0,,,0.0,0.0,1.0,0,0,10,0.1
435,WLStarLearner,PDFA - 5583b91b9526422d8ef609ccde2d8cda,299,299,4,52.23266669700388,7882,8,607.0,13.0,,,0.0,0.0,1.0,0,0,10,0.1
436,WLStarLearner,PDFA - 5583b91b9526422d8ef609ccde2d8cda,299,299,5,52.30239000899019,7882,8,607.0,13.0,,,0.0,0.0,1.0,0,0,10,0.1
437,WLStarLearner,PDFA - 5583b91b9526422d8ef609ccde2d8cda,299,299,6,51.34516825003084,7882,8,607.0,13.0,,,0.0,0.0,1.0,0,0,10,0.1
438,WLStarLearner,PDFA - 5583b91b9526422d8ef609ccde2d8cda,299,299,7,52.62901336699724,7882,8,607.0,13.0,,,0.0,0.0,1.0,0,0,10,0.1
439,WLStarLearner,PDFA - 5583b91b9526422d8ef609ccde2d8cda,299,299,8,51.53256393602351,7882,8,607.0,13.0,,,0.0,0.0,1.0,0,0,10,0.1
440,WLStarLearner,PDFA - 5583b91b9526422d8ef609ccde2d8cda,299,299,9,51.09545002999948,7882,8,607.0,13.0,,,0.0,0.0,1.0,0,0,10,0.1
441,WLStarLearner,PDFA - 5583b91b9526422d8ef609ccde2d8cda,299,299,1,109.32651845400687,3006,3,603.0,5.0,,,0.0,0.0,1.0,0,0,100,0.01
442,WLStarLearner,PDFA - 5583b91b9526422d8ef609ccde2d8cda,299,299,2,108.99063970800489,3006,3,603.0,5.0,,,0.0,0.0,1.0,0,0,100,0.01
443,WLStarLearner,PDFA - 5583b91b9526422d8ef609ccde2d8cda,299,299,3,110.6887871689978,3006,3,603.0,5.0,,,0.0,0.0,1.0,0,0,100,0.01
444,WLStarLearner,PDFA - 5583b91b9526422d8ef609ccde2d8cda,299,299,4,109.51599859300768,3006,3,603.0,5.0,,,0.0,0.0,1.0,0,0,100,0.01
445,WLStarLearner,PDFA - 5583b91b9526422d8ef609ccde2d8cda,299,299,5,109.17386368097505,3006,3,603.0,5.0,,,0.0,0.0,1.0,0,0,100,0.01
446,WLStarLearner,PDFA - 5583b91b9526422d8ef609ccde2d8cda,299,299,6,109.91726126201684,3006,3,603.0,5.0,,,0.0,0.0,1.0,0,0,100,0.01
447,WLStarLearner,PDFA - 5583b91b9526422d8ef609ccde2d8cda,299,299,7,108.52463516301941,3006,3,603.0,5.0,,,0.0,0.0,1.0,0,0,100,0.01
448,WLStarLearner,PDFA - 5583b91b9526422d8ef609ccde2d8cda,299,299,8,109.38271117402473,3006,3,603.0,5.0,,,0.0,0.0,1.0,0,0,100,0.01
449,WLStarLearner,PDFA - 5583b91b9526422d8ef609ccde2d8cda,299,299,9,109.20456596295116,3006,3,603.0,5.0,,,0.0,0.0,1.0,0,0,100,0.01
450,WLStarLearner,PDFA - 5583b91b9526422d8ef609ccde2d8cda,299,299,1,139.4356702369987,2411,2,605.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
451,WLStarLearner,PDFA - 5583b91b9526422d8ef609ccde2d8cda,299,299,2,137.0319917119923,2411,2,605.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
452,WLStarLearner,PDFA - 5583b91b9526422d8ef609ccde2d8cda,299,299,3,136.89564637100557,2411,2,605.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
453,WLStarLearner,PDFA - 5583b91b9526422d8ef609ccde2d8cda,299,299,4,134.40731249202508,2411,2,605.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
454,WLStarLearner,PDFA - 5583b91b9526422d8ef609ccde2d8cda,299,299,5,136.08181811496615,2411,2,605.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
455,WLStarLearner,PDFA - 5583b91b9526422d8ef609ccde2d8cda,299,299,6,135.21745686000213,2411,2,605.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
