,Algorithm,Instance,Number of States,Extracted Number of States,RunNumber,Time (s),LastTokenQuery,EquivalenceQuery,OT Prefixes,OT Suffixes,Tree Depth,Inner Nodes,LogProbError,WER,NDCG,OOPartition,OOTolerance,Partitions,Tolerance
300,WLStarLearner,PDFA - 8c09c6eb14aa45e8a423ae9b883bd0aa,102,102,4,2.9475753429869656,891,2,225.0,4.0,,,0.0,0.0,1.0,0,0,1000,0.001
301,WLStarLearner,PDFA - 8c09c6eb14aa45e8a423ae9b883bd0aa,102,102,5,2.986160638014553,891,2,225.0,4.0,,,0.0,0.0,1.0,0,0,1000,0.001
302,WLStarLearner,PDFA - 8c09c6eb14aa45e8a423ae9b883bd0aa,102,102,6,3.169321683002636,891,2,225.0,4.0,,,0.0,0.0,1.0,0,0,1000,0.001
303,WLStarLearner,PDFA - 8c09c6eb14aa45e8a423ae9b883bd0aa,102,102,7,2.9388672650093213,891,2,225.0,4.0,,,0.0,0.0,1.0,0,0,1000,0.001
304,WLStarLearner,PDFA - 8c09c6eb14aa45e8a423ae9b883bd0aa,102,102,8,2.8874769840040244,891,2,225.0,4.0,,,0.0,0.0,1.0,0,0,1000,0.001
305,WLStarLearner,PDFA - 8c09c6eb14aa45e8a423ae9b883bd0aa,102,102,9,2.9382678529946133,891,2,225.0,4.0,,,0.0,0.0,1.0,0,0,1000,0.001
306,WLStarLearner,PDFA - 8c09c6eb14aa45e8a423ae9b883bd0aa,102,102,1,2.0574335740238894,606,1,205.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
307,WLStarLearner,PDFA - 8c09c6eb14aa45e8a423ae9b883bd0aa,102,102,2,2.014034526015166,606,1,205.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
308,WLStarLearner,PDFA - 8c09c6eb14aa45e8a423ae9b883bd0aa,102,102,3,2.106679462012835,606,1,205.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
309,WLStarLearner,PDFA - 8c09c6eb14aa45e8a423ae9b883bd0aa,102,102,4,2.02460677199997,606,1,205.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
310,WLStarLearner,PDFA - 8c09c6eb14aa45e8a423ae9b883bd0aa,102,102,5,2.016739296988817,606,1,205.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
311,WLStarLearner,PDFA - 8c09c6eb14aa45e8a423ae9b883bd0aa,102,102,6,2.0747529849759303,606,1,205.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
312,WLStarLearner,PDFA - 8c09c6eb14aa45e8a423ae9b883bd0aa,102,102,7,2.041422745998716,606,1,205.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
313,WLStarLearner,PDFA - 8c09c6eb14aa45e8a423ae9b883bd0aa,102,102,8,2.0139002030191477,606,1,205.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
314,WLStarLearner,PDFA - 8c09c6eb14aa45e8a423ae9b883bd0aa,102,102,9,2.0639551589847542,606,1,205.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
315,WLStarLearner,PDFA - 8c09c6eb14aa45e8a423ae9b883bd0aa,102,102,1,2.1534414060006384,606,1,205.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
316,WLStarLearner,PDFA - 8c09c6eb14aa45e8a423ae9b883bd0aa,102,102,2,2.1110630219918676,606,1,205.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
317,WLStarLearner,PDFA - 8c09c6eb14aa45e8a423ae9b883bd0aa,102,102,3,2.1182858719839714,606,1,205.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
318,WLStarLearner,PDFA - 8c09c6eb14aa45e8a423ae9b883bd0aa,102,102,4,2.0983558379812166,606,1,205.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
319,WLStarLearner,PDFA - 8c09c6eb14aa45e8a423ae9b883bd0aa,102,102,5,2.0599374570010696,606,1,205.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
320,WLStarLearner,PDFA - 8c09c6eb14aa45e8a423ae9b883bd0aa,102,102,6,2.015891378017841,606,1,205.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
321,WLStarLearner,PDFA - 8c09c6eb14aa45e8a423ae9b883bd0aa,102,102,7,2.0918530510098208,606,1,205.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
322,WLStarLearner,PDFA - 8c09c6eb14aa45e8a423ae9b883bd0aa,102,102,8,2.0230448090005666,606,1,205.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
323,WLStarLearner,PDFA - 8c09c6eb14aa45e8a423ae9b883bd0aa,102,102,9,2.0772149919939693,606,1,205.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
324,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,1,3.240111578023061,2121,7,213.0,10.0,,,0.0,0.0,1.0,0,0,10,0.1
325,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,2,3.156230709020747,2121,7,213.0,10.0,,,0.0,0.0,1.0,0,0,10,0.1
326,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,3,3.158355171995936,2121,7,213.0,10.0,,,0.0,0.0,1.0,0,0,10,0.1
327,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,4,3.194145148998359,2121,7,213.0,10.0,,,0.0,0.0,1.0,0,0,10,0.1
328,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,5,3.1218977970129345,2121,7,213.0,10.0,,,0.0,0.0,1.0,0,0,10,0.1
329,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,6,3.260988316993462,2121,7,213.0,10.0,,,0.0,0.0,1.0,0,0,10,0.1
330,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,7,3.1621552350115962,2121,7,213.0,10.0,,,0.0,0.0,1.0,0,0,10,0.1
331,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,8,3.1399280350015033,2121,7,213.0,10.0,,,0.0,0.0,1.0,0,0,10,0.1
332,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,9,3.187111625011312,2121,7,213.0,10.0,,,0.0,0.0,1.0,0,0,10,0.1
333,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,1,2.345041795022553,779,2,197.0,4.0,,,0.0,0.0,1.0,0,0,100,0.01
334,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,2,2.42386637601885,779,2,197.0,4.0,,,0.0,0.0,1.0,0,0,100,0.01
335,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,3,2.390550387004623,779,2,197.0,4.0,,,0.0,0.0,1.0,0,0,100,0.01
336,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,4,2.3255088809819426,779,2,197.0,4.0,,,0.0,0.0,1.0,0,0,100,0.01
337,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,5,2.4850743470015004,779,2,197.0,4.0,,,0.0,0.0,1.0,0,0,100,0.01
338,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,6,2.434905792993959,779,2,197.0,4.0,,,0.0,0.0,1.0,0,0,100,0.01
339,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,7,2.3551900019811,779,2,197.0,4.0,,,0.0,0.0,1.0,0,0,100,0.01
340,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,8,2.3437680909992196,779,2,197.0,4.0,,,0.0,0.0,1.0,0,0,100,0.01
341,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,9,2.4168187680188566,779,2,197.0,4.0,,,0.0,0.0,1.0,0,0,100,0.01
342,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,1,3.133322006004164,835,2,211.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
343,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,2,3.2664107120072003,835,2,211.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
344,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,3,3.260307151998859,835,2,211.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
345,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,4,3.2529719400044996,835,2,211.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
346,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,5,3.251756898011081,835,2,211.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
347,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,6,3.1962537140061613,835,2,211.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
348,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,7,3.2511164729949087,835,2,211.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
349,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,8,3.184034199017333,835,2,211.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
350,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,9,3.2326955779863056,835,2,211.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
351,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,1,3.200479774008272,835,2,211.0,4.0,,,0.0,0.0,1.0,0,0,1000,0.001
352,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,2,3.2928941569989547,835,2,211.0,4.0,,,0.0,0.0,1.0,0,0,1000,0.001
353,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,3,3.272233864001464,835,2,211.0,4.0,,,0.0,0.0,1.0,0,0,1000,0.001
354,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,4,3.1595134710078128,835,2,211.0,4.0,,,0.0,0.0,1.0,0,0,1000,0.001
355,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,5,3.2790792729938403,835,2,211.0,4.0,,,0.0,0.0,1.0,0,0,1000,0.001
356,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,6,3.184197120979661,835,2,211.0,4.0,,,0.0,0.0,1.0,0,0,1000,0.001
357,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,7,3.287664768024115,835,2,211.0,4.0,,,0.0,0.0,1.0,0,0,1000,0.001
358,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,8,3.5014263780030888,835,2,211.0,4.0,,,0.0,0.0,1.0,0,0,1000,0.001
359,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,9,3.2248740929935593,835,2,211.0,4.0,,,0.0,0.0,1.0,0,0,1000,0.001
360,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,1,2.401774268975714,576,1,195.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
361,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,2,2.5040844939940143,576,1,195.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
362,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,3,2.3682043840235565,576,1,195.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
363,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,4,2.5119457819964737,576,1,195.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
364,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,5,2.4211981349799316,576,1,195.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
365,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,6,2.398894748010207,576,1,195.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
366,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,7,2.367704288015375,576,1,195.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
367,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,8,2.404938908002805,576,1,195.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
368,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,9,2.5211682849912904,576,1,195.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
369,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,1,2.4596647410071455,576,1,195.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
370,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,2,2.5100667490041815,576,1,195.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
371,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,3,2.4682168049912434,576,1,195.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
372,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,4,2.5226088899944443,576,1,195.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
373,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,5,2.433041176991537,576,1,195.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
374,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,6,2.3659583799890243,576,1,195.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
375,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,7,2.5208575959841255,576,1,195.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
376,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,8,2.57689171898528,576,1,195.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
377,WLStarLearner,PDFA - 4964fa2d30144759aab5d0b8c8540ca3,97,97,9,2.4119975620124023,576,1,195.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
378,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,1,1.7164687470067292,1471,6,185.0,8.0,,,0.0,0.0,1.0,0,0,10,0.1
379,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,2,1.6898453629983123,1471,6,185.0,8.0,,,0.0,0.0,1.0,0,0,10,0.1
380,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,3,1.6528739540081006,1471,6,185.0,8.0,,,0.0,0.0,1.0,0,0,10,0.1
381,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,4,1.6587961640034337,1471,6,185.0,8.0,,,0.0,0.0,1.0,0,0,10,0.1
382,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,5,1.6675133029930294,1471,6,185.0,8.0,,,0.0,0.0,1.0,0,0,10,0.1
383,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,6,1.7011414020089433,1471,6,185.0,8.0,,,0.0,0.0,1.0,0,0,10,0.1
384,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,7,1.6939013929804787,1471,6,185.0,8.0,,,0.0,0.0,1.0,0,0,10,0.1
385,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,8,1.6599167470121756,1471,6,185.0,8.0,,,0.0,0.0,1.0,0,0,10,0.1
386,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,9,1.6622711370000616,1471,6,185.0,8.0,,,0.0,0.0,1.0,0,0,10,0.1
387,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,1,1.9591057799989358,723,2,183.0,4.0,,,0.0,0.0,1.0,0,0,100,0.01
388,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,2,2.080878016015049,723,2,183.0,4.0,,,0.0,0.0,1.0,0,0,100,0.01
389,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,3,1.9867106530000456,723,2,183.0,4.0,,,0.0,0.0,1.0,0,0,100,0.01
390,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,4,1.975659932999406,723,2,183.0,4.0,,,0.0,0.0,1.0,0,0,100,0.01
391,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,5,2.037507098983042,723,2,183.0,4.0,,,0.0,0.0,1.0,0,0,100,0.01
392,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,6,2.0895933019928634,723,2,183.0,4.0,,,0.0,0.0,1.0,0,0,100,0.01
393,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,7,2.0655282459920272,723,2,183.0,4.0,,,0.0,0.0,1.0,0,0,100,0.01
394,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,8,2.1064895629824605,723,2,183.0,4.0,,,0.0,0.0,1.0,0,0,100,0.01
395,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,9,2.0230626209813636,723,2,183.0,4.0,,,0.0,0.0,1.0,0,0,100,0.01
396,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,1,1.5910278809897136,522,1,177.0,3.0,,,0.0,0.0,1.0,0,0,500,0.002
397,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,2,1.6655613289913163,522,1,177.0,3.0,,,0.0,0.0,1.0,0,0,500,0.002
398,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,3,1.6347086209862027,522,1,177.0,3.0,,,0.0,0.0,1.0,0,0,500,0.002
399,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,4,1.5683202279906254,522,1,177.0,3.0,,,0.0,0.0,1.0,0,0,500,0.002
400,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,5,1.6850825479777995,522,1,177.0,3.0,,,0.0,0.0,1.0,0,0,500,0.002
401,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,6,1.621258810017025,522,1,177.0,3.0,,,0.0,0.0,1.0,0,0,500,0.002
402,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,7,1.5813228279876057,522,1,177.0,3.0,,,0.0,0.0,1.0,0,0,500,0.002
403,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,8,1.6131524149968755,522,1,177.0,3.0,,,0.0,0.0,1.0,0,0,500,0.002
404,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,9,1.5779974560136907,522,1,177.0,3.0,,,0.0,0.0,1.0,0,0,500,0.002
405,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,1,1.5818329240137246,522,1,177.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
406,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,2,1.6765964340011124,522,1,177.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
407,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,3,1.6171083679946605,522,1,177.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
408,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,4,1.569868190010311,522,1,177.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
409,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,5,1.5959099720057566,522,1,177.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
410,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,6,1.5957758979930077,522,1,177.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
411,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,7,1.5608955189818516,522,1,177.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
412,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,8,1.5672970710147638,522,1,177.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
413,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,9,1.593604082998354,522,1,177.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
414,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,1,1.6008514259883668,522,1,177.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
415,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,2,1.6581457029969897,522,1,177.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
416,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,3,1.5531443729996681,522,1,177.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
417,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,4,1.5713438089878764,522,1,177.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
418,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,5,1.628635186003521,522,1,177.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
419,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,6,1.7803913190145977,522,1,177.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
420,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,7,1.735581187007483,522,1,177.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
421,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,8,1.5834393769910093,522,1,177.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
422,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,9,1.6778347649960779,522,1,177.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
423,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,1,1.6169530329934787,522,1,177.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
424,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,2,1.5733916330209468,522,1,177.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
425,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,3,1.5715709349897224,522,1,177.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
426,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,4,1.5629057140031364,522,1,177.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
427,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,5,1.5962531920231413,522,1,177.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
428,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,6,1.5768614239932504,522,1,177.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
429,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,7,1.5980107049981598,522,1,177.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
430,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,8,1.6763670119980816,522,1,177.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
431,WLStarLearner,PDFA - 4463dc0f43174779ba37528c9aff61c9,88,88,9,1.6309506660036277,522,1,177.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
432,WLStarLearner,PDFA - 4edc8e8aa8a34090a24ee6fa2a14805c,100,100,1,3.793332283006748,2400,7,219.0,11.0,,,0.0,0.0,1.0,0,0,10,0.1
433,WLStarLearner,PDFA - 4edc8e8aa8a34090a24ee6fa2a14805c,100,100,2,3.772977852000622,2400,7,219.0,11.0,,,0.0,0.0,1.0,0,0,10,0.1
434,WLStarLearner,PDFA - 4edc8e8aa8a34090a24ee6fa2a14805c,100,100,3,3.8087889820162673,2400,7,219.0,11.0,,,0.0,0.0,1.0,0,0,10,0.1
435,WLStarLearner,PDFA - 4edc8e8aa8a34090a24ee6fa2a14805c,100,100,4,3.8772082890209276,2400,7,219.0,11.0,,,0.0,0.0,1.0,0,0,10,0.1
436,WLStarLearner,PDFA - 4edc8e8aa8a34090a24ee6fa2a14805c,100,100,5,3.8356617749959696,2400,7,219.0,11.0,,,0.0,0.0,1.0,0,0,10,0.1
437,WLStarLearner,PDFA - 4edc8e8aa8a34090a24ee6fa2a14805c,100,100,6,3.9437981989758555,2400,7,219.0,11.0,,,0.0,0.0,1.0,0,0,10,0.1
438,WLStarLearner,PDFA - 4edc8e8aa8a34090a24ee6fa2a14805c,100,100,7,3.8045642360229976,2400,7,219.0,11.0,,,0.0,0.0,1.0,0,0,10,0.1
439,WLStarLearner,PDFA - 4edc8e8aa8a34090a24ee6fa2a14805c,100,100,8,3.7791556640004274,2400,7,219.0,11.0,,,0.0,0.0,1.0,0,0,10,0.1
440,WLStarLearner,PDFA - 4edc8e8aa8a34090a24ee6fa2a14805c,100,100,9,3.8203933580080047,2400,7,219.0,11.0,,,0.0,0.0,1.0,0,0,10,0.1
441,WLStarLearner,PDFA - 4edc8e8aa8a34090a24ee6fa2a14805c,100,100,1,3.8939899270189926,1096,3,221.0,5.0,,,0.0,0.0,1.0,0,0,100,0.01
442,WLStarLearner,PDFA - 4edc8e8aa8a34090a24ee6fa2a14805c,100,100,2,3.7285230419947766,1096,3,221.0,5.0,,,0.0,0.0,1.0,0,0,100,0.01
443,WLStarLearner,PDFA - 4edc8e8aa8a34090a24ee6fa2a14805c,100,100,3,3.8413311959884595,1096,3,221.0,5.0,,,0.0,0.0,1.0,0,0,100,0.01
444,WLStarLearner,PDFA - 4edc8e8aa8a34090a24ee6fa2a14805c,100,100,4,3.9084382060100324,1096,3,221.0,5.0,,,0.0,0.0,1.0,0,0,100,0.01
445,WLStarLearner,PDFA - 4edc8e8aa8a34090a24ee6fa2a14805c,100,100,5,3.732115934981266,1096,3,221.0,5.0,,,0.0,0.0,1.0,0,0,100,0.01
446,WLStarLearner,PDFA - 4edc8e8aa8a34090a24ee6fa2a14805c,100,100,6,3.903409175982233,1096,3,221.0,5.0,,,0.0,0.0,1.0,0,0,100,0.01
447,WLStarLearner,PDFA - 4edc8e8aa8a34090a24ee6fa2a14805c,100,100,7,3.780906949978089,1096,3,221.0,5.0,,,0.0,0.0,1.0,0,0,100,0.01
448,WLStarLearner,PDFA - 4edc8e8aa8a34090a24ee6fa2a14805c,100,100,8,3.9313866840093397,1096,3,221.0,5.0,,,0.0,0.0,1.0,0,0,100,0.01
449,WLStarLearner,PDFA - 4edc8e8aa8a34090a24ee6fa2a14805c,100,100,9,3.9709552339918446,1096,3,221.0,5.0,,,0.0,0.0,1.0,0,0,100,0.01
450,WLStarLearner,PDFA - 4edc8e8aa8a34090a24ee6fa2a14805c,100,100,1,3.5164385059906635,835,2,211.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
